Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
3640,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86696,PT. 19005,"RM 600,000.00","RM 598,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3641,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86697,PT. 19006,"RM 600,000.00","RM 598,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3642,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86698,PT. 19007,"RM 600,000.00","RM 598,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3643,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86699,PT. 19008,"RM 600,000.00","RM 598,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3644,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86700,PT. 19009,"RM 645,590.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3645,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86663,PT. 18968,"RM 600,000.00","RM 598,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3646,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86891,PT. 18851,"RM 614,580.00","RM 460,440.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3647,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86933,PT. 18893,"RM 600,000.00","RM 478,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3648,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86963,PT. 18923,"RM 600,000.00","RM 478,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3649,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86504,PT. 18781,"RM 645,000.00","RM 593,200.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
