Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
26,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L92,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
27,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L93,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
28,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L94,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
29,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L95,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
30,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L96,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
31,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L97,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
32,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L98,"RM 591,000.00","RM 591,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
33,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L99,"RM 668,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
34,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L100,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
35,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L101,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
36,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L102,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
37,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L103,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
38,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L104,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
39,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L105,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
40,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L106,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
41,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L107,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
42,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L108,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
43,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L109,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
44,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L110,"RM 560,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
45,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L111,"RM 560,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
46,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L112,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
47,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L113,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
48,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L114,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
49,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L115,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
50,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L116,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
51,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L117,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
52,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L118,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
53,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L119,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
54,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L120,"RM 505,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
55,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L121,"RM 505,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
56,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L122,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
57,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L123,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
58,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L124,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
59,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L125,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
60,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L126,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
61,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L127,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
62,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L128,"RM 560,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
63,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L129,"RM 560,000.00","RM 560,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
64,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L130,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
65,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L131,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
66,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L132,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
67,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L133,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
68,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L134,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
69,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L135,"RM 500,000.00","RM 463,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
70,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L136,"RM 505,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
71,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L137,"RM 487,000.00","RM 487,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
72,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L138,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
73,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L139,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
74,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L140,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
75,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L141,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
76,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L142,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
77,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L143,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
78,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L144,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
79,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L145,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
80,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L146,"RM 560,000.00","RM 560,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
81,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L147,"RM 560,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
82,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L148,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
83,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L149,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
84,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L150,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
85,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L151,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
86,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L152,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
87,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L153,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
88,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L154,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
89,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L155,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
90,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L156,"RM 487,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
91,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L157,"RM 505,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
92,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L158,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
93,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L159,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
94,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L160,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
95,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L161,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
96,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L162,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
97,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L163,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
98,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L164,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
99,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L165,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
100,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L166,"RM 560,000.00","RM 560,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
101,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L167,"RM 560,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
102,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L168,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
103,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L169,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
104,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L170,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
105,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L171,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
106,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L172,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
107,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L173,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
108,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L174,"RM 500,000.00","RM 488,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
109,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L175,"RM 500,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
110,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),-,L176,"RM 505,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
