Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1892,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6976 (PT4266),6976 (PT4266),"RM 198,000.00","RM 198,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1893,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6977 (PT4267),6977 (PT4267),"RM 198,000.00","RM 198,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1894,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6978 (PT4268),6978 (PT4268),"RM 255,000.00","RM 255,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1895,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6979 (PT4269),6979 (PT4269),"RM 285,000.00","RM 285,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1896,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6980 (PT4270),6980 (PT4270),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1897,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6981 (PT4271,6981 (PT4271,"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1898,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6982 (PT4272),6982 (PT4272),"RM 201,000.00","RM 201,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1899,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6983 (PT4273),6983 (PT4273),"RM 230,000.00","RM 230,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1900,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6984 (PT 4274),6984 (PT 4274),"RM 205,000.00","RM 205,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1901,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6985 (PT 4275),6985 (PT 4275),"RM 235,000.00","RM 235,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1902,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6986 (PT4276),6986 (PT4276),"RM 240,368.00","RM 240,368.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1903,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7150 (PT4484),7150 (PT4484),"RM 270,944.00","RM 270,944.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1904,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7151 (PT4485),7151 (PT4485),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1905,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7152(PT 4486),7152(PT 4486),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1906,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7153 (PT4487),7153 (PT4487),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1907,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7154 (PT4488),7154 (PT4488),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1908,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7155 (PT4489),7155 (PT4489),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1909,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7157 (PT4491),7157 (PT4491),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1910,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7158(PT 4492),7158(PT 4492),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1911,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7159 (PT4493),7159 (PT4493),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1912,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7161 (PT4495),7161 (PT4495),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1913,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7163 (PT4497),7163 (PT4497),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1914,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7164(PT 4498),7164(PT 4498),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1915,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7165(PT 4499),7165(PT 4499),"RM 248,772.00","RM 248,772.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1916,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7135 (PT4506),7135 (PT4506),"RM 246,472.00","RM 246,472.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1917,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7138(PT 4509),7138(PT 4509),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1918,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7139(PT 4510),7139(PT 4510),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1919,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7141 (PT4512),7141 (PT4512),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1920,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7147(PT 4518),7147(PT 4518),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1921,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7121 (PT4522),7121 (PT4522),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1922,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7122(PT 4523),7122(PT 4523),"RM 220,000.00","RM 220,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1923,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7123 (PT4524),7123 (PT4524),"RM 205,000.00","RM 205,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1924,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7127(PT 4528),7127(PT 4528),"RM 220,000.00","RM 220,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1925,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7129(PT 4530),7129(PT 4530),"RM 205,000.00","RM 205,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1926,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7130(PT 4531),7130(PT 4531),"RM 205,000.00","RM 205,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1927,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7131(PT 4532),7131(PT 4532),"RM 198,000.00","RM 198,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1928,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7133(PT 4534),7133(PT 4534),"RM 215,000.00","RM 215,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
