Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5074,PTD 19078,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
2,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5075,PTD 19079,"RM 397,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
3,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5076,PTD 19080,"RM 397,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
4,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5077,PTD 19081,"RM 397,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
5,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5078,PTD 19082,"RM 397,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
6,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5079,PTD 19083,"RM 421,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
7,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5080,PTD 19084,"RM 421,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
8,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5081,PTD 19085,"RM 421,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
9,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5082,PTD 19086,"RM 421,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
10,6259-15 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-15/03-2025/0129(R)-(L),H.S.(D) 5083,PTD 19087,"RM 545,000.00",-,Belum Dijual,Tidak,2025-12-20,2025-12-20 10:46:36
