Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
23,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14280),"RM 516,000.00","RM 516,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
24,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14289),"RM 454,100.00","RM 454,100.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
25,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14338),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
26,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14356),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
27,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14358),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
28,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14368),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
29,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14380),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
30,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14395),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
31,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14396),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
32,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14415),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
