Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91617,PT 21306,"RM 649,375.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
2,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91618,PT 21307,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
3,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91619,PT 21308,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
4,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91620,PT 21309,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
5,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91621,PT 21310,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
6,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91622,PT 21311,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
7,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91623,PT 21312,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
8,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91624,PT 21313,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
9,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91625,PT 21314,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
10,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91626,PT 21315,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
11,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91627,PT 21316,"RM 520,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
12,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91628,PT 21317,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
13,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91629,PT 21318,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
14,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91630,PT 21319,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
15,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91631,PT 21320,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
16,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91632,PT 21321,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
17,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91633,PT 21322,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
18,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91634,PT 21323,"RM 520,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
19,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91635,PT 21324,"RM 719,440.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
20,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91636,PT 21325,"RM 722,670.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
21,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91637,PT 21326,"RM 496,555.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
22,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91638,PT 21327,"RM 481,760.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
23,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91639,PT 21328,"RM 480,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
24,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91640,PT 21329,"RM 480,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
25,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91641,PT 21330,"RM 480,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
26,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91642,PT 21331,"RM 480,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
27,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91643,PT 21332,"RM 480,000.00",-,Belum Dijual,Ya,2025-12-16,2025-12-16 15:06:50
28,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91644,PT 21333,"RM 480,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
29,7305-39 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-39/10-2027/0808(N)-(L),HSD 91645,PT 21334,"RM 480,000.00",-,Belum Dijual,Tidak,2025-12-16,2025-12-16 15:06:50
