Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
6346,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP206,DP206,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6347,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP207,DP207,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6348,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP208,DP208,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6349,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP209,DP209,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6350,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP21,DP21,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6351,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP210,DP210,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6352,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP211,DP211,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6353,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP212,DP212,"RM 180,000.00","RM 180,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6354,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP23,DP23,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6355,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP24,DP24,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6356,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP25,DP25,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6357,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP27,DP27,"RM 124,400.00","RM 124,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6358,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP28,DP28,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6359,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP29,DP29,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6360,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP3,DP3,"RM 104,400.00","RM 104,400.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6361,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP30,DP30,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6362,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),HSD 31026,PT 14936,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6363,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP32,DP32,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6364,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP33,DP33,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6365,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP34,DP34,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6366,6575-24 TAMAN BUKIT TAMBUN PERDANA 2,6575 SCIENTEX HEIGHTS SDN. BHD.,6575-24/06-2023/0071(A)-(L),DP35,DP35,"RM 104,400.00","RM 104,400.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
