Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
34,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242,LOT 685 / PLOT 42,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
35,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242,LOT 685 / PLOT 43,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
36,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242,LOT 685 / PLOT 44,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
37,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242,LOT 685 / PLOT 45,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
38,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242,LOT 685 / PLOT 46,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
39,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242,LOT 685 / PLOT 47,"RM 281,700.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
40,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 48,"RM 276,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
41,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 49,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
42,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 50,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
43,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 51,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
