Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M15/T1/197,M15/T1/197,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
2,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M20/T1/240,M20/T1/240,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
3,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M23/T1/262,M23/T1/262,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
4,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M25/T2/281,M25/T2/281,"RM 99,000.00","RM 99,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
5,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M25/T2/282,M25/T2/282,"RM 99,000.00","RM 99,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
6,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M26/T1/287,M26/T1/287,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
7,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M26/T1/288,M26/T1/288,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
8,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M27/T1/293,M27/T1/293,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
9,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M27/T1/295,M27/T1/295,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
10,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M27/T1/296,M27/T1/296,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
11,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M28/T1/302,M28/T1/302,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
12,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M28/T1/303,M28/T1/303,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
13,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M28/T2/305,M28/T2/305,"RM 99,000.00","RM 99,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
14,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M29/T1/310,M29/T1/310,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
15,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M30/T1/318,M30/T1/318,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
16,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M30/T2/321,M30/T2/321,"RM 99,000.00","RM 99,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
17,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M30/T2/322,M30/T2/322,"RM 99,000.00","RM 99,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
18,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M31/T1/326,M31/T1/326,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
19,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M31/T2/330,M31/T2/330,"RM 99,000.00","RM 99,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
20,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M32/T1/334,M32/T1/334,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
21,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M33/T1/342,M33/T1/342,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
22,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),M33/T1/343,M33/T1/343,"RM 114,870.00","RM 114,870.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
