Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1204,PT1204,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
2,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1230,PT1230,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1305,PT1305,"RM 267,400.00","RM 267,400.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
4,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1167,PT1167,"RM 244,000.00","RM 244,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
5,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1168,PT1168,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
6,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1169,PT1169,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
7,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1170,PT1170,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
8,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1171,PT1171,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
9,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1172,PT1172,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
10,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1173,PT1173,"RM 193,000.00","RM 193,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
11,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1174,PT1174,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
12,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1175,PT1175,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
13,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1176,PT1176,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
14,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1177,PT1177,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
15,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1178,PT1178,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
16,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1179,PT1179,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
17,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1180,PT1180,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
18,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1181,PT1181,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
19,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1182,PT1182,"RM 231,000.00","RM 231,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
20,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1184,PT1184,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
21,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1185,PT1185,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
22,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1186,PT1186,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
23,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1188,PT1188,"RM 198,000.00","RM 198,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
24,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1189,PT1189,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
25,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1190,PT1190,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
26,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1191,PT1191,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
27,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1192,PT1192,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
28,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1193,PT1193,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
29,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1194,PT1194,"RM 257,400.00","RM 257,400.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
30,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1196,PT1196,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
31,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1197,PT1197,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
32,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1198,PT1198,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
33,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1199,PT1199,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
34,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1200,PT1200,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
35,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1202,PT1202,"RM 200,860.00","RM 200,860.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
36,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1302,PT1302,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
37,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1206,PT1206,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
38,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1207,PT1207,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
39,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1208,PT1208,"RM 212,600.00","RM 212,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
40,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1209,PT1209,"RM 212,600.00","RM 212,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
41,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1212,PT1212,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
42,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1214,PT1214,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
43,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1215,PT1215,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
44,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1216,PT1216,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
45,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1217,PT1217,"RM 185,000.00","RM 185,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
46,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1221,PT1221,"RM 285,900.00","RM 285,900.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
47,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1222,PT1222,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
48,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1223,PT1223,"RM 190,000.00","RM 190,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
49,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1224,PT1224,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
50,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1227,PT1227,"RM 190,000.00","RM 190,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
51,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1229,PT1229,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
52,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1231,PT1231,"RM 186,600.00","RM 186,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
53,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1232,PT1232,"RM 200,000.00","RM 200,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
54,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1233,PT1233,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
55,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1237,PT1237,"RM 200,850.00","RM 200,850.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
56,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),PT1238,PT1238,"RM 182,600.00","RM 182,600.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
