Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
253,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37751,PT 5574,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
254,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37750,PT 5573,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
255,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37749,PT 5572,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
256,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37748,PT 5571,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
257,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37747,PT 5570,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
258,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37746,PT 5569,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
259,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37745,PT 5568,"RM 389,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
260,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37744,PT 5567,"RM 441,600.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
261,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37742,PT 5565,"RM 389,000.00","RM 380,000.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
262,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 37741,PT 5564,"RM 389,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
