Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 37997,PT 5820,"RM 453,400.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
2,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 37998,PT 5821,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
3,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 37999,PT 5822,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
4,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38000,PT 5823,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
5,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38001,PT 5824,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
6,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38002,PT 5825,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
7,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38003,PT 5826,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
8,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38004,PT 5827,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
9,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38005,PT 5828,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
10,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38006,PT 5829,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
11,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38007,PT 5830,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
12,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38008,PT 5831,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
13,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38009,PT 5832,"RM 409,800.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
14,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38010,PT 5833,"RM 409,800.00","RM 369,000.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
15,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38011,PT 5834,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
16,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38012,PT 5835,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
17,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38013,PT 5836,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
18,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38014,PT 5837,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
19,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38015,PT 5838,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
20,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38016,PT 5839,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
21,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38017,PT 5840,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
22,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38018,PT 5841,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
23,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38019,PT 5842,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
24,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38020,PT 5843,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
25,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38021,PT 5844,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
26,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38022,PT 5845,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
27,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38023,PT 5846,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
28,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38024,PT 5847,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
29,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38025,PT 5848,"RM 409,800.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
30,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38026,PT 5849,"RM 409,800.00","RM 369,000.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
31,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38027,PT 5850,"RM 359,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
32,30761-2 TAMAN REMBIA INDAH,30761 SWISS RELIANCE SDN. BHD.,30761-2/03-2027/0253(A)-(L),HSD 38028,PT 5851,"RM 359,000.00","RM 323,100.00",Telah Dijual,Ya,2025-12-25,2025-12-25 12:14:11
