Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242 & GM 109,LOT 685 / PLOT 9,"RM 526,021.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
2,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 10,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 11,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
4,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 12,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
5,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 13,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
6,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 14,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
7,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 15,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
8,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 16,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
9,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 17,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
10,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 617 & GM 242,LOT 2830 & LOT 685 / PLOT 18,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
11,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 617,LOT 2830 / PLOT 19,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
12,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 617,LOT 2830 / PLOT 20,"RM 481,521.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
13,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 617,LOT 2830 / PLOT 21,"RM 481,521.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
14,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 617,LOT 2830 / PLOT 22,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
15,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 617 & GM 242,LOT 2830 & LOT 685 / PLOT 23,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
16,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 24,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
17,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 25,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
18,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 26,"RM 400,500.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
19,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 27,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
20,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 28,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
21,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 29,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
22,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 30,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
23,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 31,"RM 445,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
24,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242 & GM 109,LOT 685 / PLOT 32,"RM 526,021.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
25,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242 & GM 109,LOT 685 & LOT 686 / PLOT 33,"RM 460,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
26,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 34,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
27,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 35,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
28,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 36,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
29,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 37,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
30,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 38,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
31,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 39,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
32,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 40,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
33,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 41,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
34,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 42,"RM 312,300.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
35,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 43,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
36,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 44,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
37,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 45,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
38,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 46,"RM 263,700.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
39,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242,LOT 685 / PLOT 47,"RM 281,700.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
40,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 48,"RM 276,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
