Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
248,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,26A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
249,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,27,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
250,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,27A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
251,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,28,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
252,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,28A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
253,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,29,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
254,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,29A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
255,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,30,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
256,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,30A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
257,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,31,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
258,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,31A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
259,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,32,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
260,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,32A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
261,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,33,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
262,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,33A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
263,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,34,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
264,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,34A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
265,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,35,"RM 187,720.00","RM 187,720.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
266,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,35A,"RM 187,200.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
267,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,36,"RM 187,720.00","RM 187,720.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
268,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,36A,"RM 187,200.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
269,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,37,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
270,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,37A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
271,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,38,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
272,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,38A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
273,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,39,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
274,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,39A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
275,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,40,"RM 180,000.00","RM 180,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
276,30348-4 TAMAN PENGKALAN IMPIAN,30348 ANJURAN LAGENDA SDN. BHD.,30348-4/06-2028/0472(N)-(S),-,40A,"RM 180,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
