Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L1,"RM 757,000.00","RM 757,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
2,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L2,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
3,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L3,"RM 640,000.00","RM 640,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
4,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L4,"RM 640,000.00","RM 640,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
5,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L5,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
6,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L6,"RM 640,000.00","RM 640,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
7,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L7,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
8,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L8,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
9,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L9,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
10,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L10,"RM 659,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
11,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L11,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
12,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L12,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
13,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L13,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
14,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L14,"RM 720,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
15,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L15,"RM 666,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
16,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L16,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
17,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L17,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
18,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L18,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
19,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L19,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
20,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L20,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
21,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L21,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
22,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L22,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
23,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L23,"RM 848,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
24,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L24,"RM 839,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
25,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L25,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
26,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L26,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
27,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L27,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
28,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L28,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
29,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L29,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
30,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L30,"RM 640,000.00","RM 640,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
31,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L31,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
32,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L32,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
33,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L33,"RM 766,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
34,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L34,"RM 689,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
35,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L35,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
36,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L36,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
37,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L37,"RM 640,000.00","RM 640,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
38,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L38,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
39,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L39,"RM 640,000.00","RM 640,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
40,19440-7 RESIDENSI BACHANG,19440 SERTA LEGA DEVELOPMENT SDN. BHD.,19440-7/06-2028/0507(N)-(S),-,L40,"RM 640,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
